STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,ROUTE,Rurality,FUNC_SYS,LATITUDE,LONGITUDE,SP_JUR,HARM_EV,MAN_COLL,RELJCT2NAME,Type_Intersection,WRK_ZONE,REL_ROAD,REL_ROADNAME,LGT_COND,WEATHER1,WEATHER,SCH_BUSNAME,CF1,Fatalities,DRUNK_DRIVER
Wisconsin,550288,2,2,0,6,6,0,WALWORTH (127),WHITEWATER,1,8,August,5,Thursday,19,7:00pm-7:59pm,U.S. Highway,Urban,Principal Arterial - Other,42.82710833,-88.770725,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dusk,Clear,Clear,No,None,2,0
Wisconsin,550289,1,1,0,1,1,0,ST. CROIX (109),NOT APPLICABLE,3,8,August,7,Saturday,99,Unknown Hours,Local Street - Township,Rural,Local,44.93251667,-92.14694444,No Special Jurisdiction,Other Fixed Object,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,Construction,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,Other Maintenance or Construction-Created Condition,1,1
Wisconsin,550290,3,2,1,2,2,0,MILWAUKEE (79),MILWAUKEE,1,8,August,5,Thursday,1,1:00am-1:59am,Local Street - Municipality,Urban,Local,43.07114722,-87.92672778,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,Police Pursuit Involved,1,0
Wisconsin,550291,2,2,0,2,2,0,OUTAGAMIE (87),NOT APPLICABLE,5,8,August,2,Monday,19,7:00pm-7:59pm,County Road,Rural,Major Collector,44.40986944,-88.45486944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Rain,Rain,No,None,1,1
Wisconsin,550292,1,1,0,1,1,0,MILWAUKEE (79),MILWAUKEE,5,8,August,2,Monday,11,11:00am-11:59am,Interstate,Urban,Interstate,43.03556944,-87.93760833,No Special Jurisdiction,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Other location within Interchange Area,Not an Intersection,None,4,On Roadside,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550293,2,2,0,2,2,0,DANE (25),NOT APPLICABLE,14,8,August,4,Wednesday,14,2:00pm-2:59pm,Interstate,Rural,Interstate,43.22474167,-89.36486389,No Special Jurisdiction,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,3,On Median,Daylight,Rain,Rain,No,None,1,0
Wisconsin,550294,1,1,0,1,1,0,PIERCE (93),NOT APPLICABLE,26,8,August,2,Monday,0,0:00am-0:59am,U.S. Highway,Rural,Principal Arterial - Other,44.82871389,-92.41005278,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Wisconsin,550295,2,2,0,3,3,0,ROCK (105),NOT APPLICABLE,4,8,August,1,Sunday,20,8:00pm-8:59pm,State Highway,Rural,Minor Arterial,42.73776667,-89.29833611,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dusk,Clear,Clear,No,None,1,1
Wisconsin,550296,1,1,0,1,1,0,POLK (95),NOT APPLICABLE,6,8,August,3,Tuesday,11,11:00am-11:59am,State Highway,Rural,Minor Arterial,45.51133333,-92.65193889,No Special Jurisdiction,Live Animal,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550297,1,1,0,2,2,0,WASHINGTON (131),SLINGER,6,8,August,3,Tuesday,21,9:00pm-9:59pm,Interstate,Urban,Interstate,43.33780833,-88.26896944,No Special Jurisdiction,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,2,0
Wisconsin,550299,2,2,0,2,2,0,ROCK (105),NOT APPLICABLE,9,8,August,6,Friday,8,8:00am-8:59am,State Highway,Rural,Principal Arterial - Other,42.54518889,-89.26428889,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550300,1,1,0,1,1,0,PRICE (99),NOT APPLICABLE,11,8,August,1,Sunday,23,11:00pm-11:59pm,State Highway,Rural,Major Collector,45.45391667,-90.12693889,No Special Jurisdiction,Live Animal,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Wisconsin,550301,2,2,0,3,3,0,OCONTO (83),NOT APPLICABLE,14,8,August,4,Wednesday,10,10:00am-10:59am,U.S. Highway,Rural,Principal Arterial - Other,44.80058889,-87.99838889,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550302,2,2,0,2,2,0,WAUSHARA (137),NOT APPLICABLE,17,8,August,7,Saturday,12,12:00pm-12:59pm,State Highway,Rural,Minor Arterial,44.01241111,-88.959625,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550304,2,2,0,2,2,0,WAUKESHA (133),Other,16,8,August,6,Friday,9,9:00am-9:59am,Interstate,Urban,Interstate,43.06967778,-88.50438889,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550305,2,2,0,2,2,0,KENOSHA (59),Other,19,8,August,2,Monday,11,11:00am-11:59am,County Road,Urban,Major Collector,42.53205556,-88.07269722,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550306,3,1,2,1,1,0,MILWAUKEE (79),MILWAUKEE,16,8,August,6,Friday,15,3:00pm-3:59pm,Local Street - Municipality,Urban,Minor Arterial,43.00946111,-87.92561944,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550307,1,1,0,2,2,0,BARRON (5),NOT APPLICABLE,17,8,August,7,Saturday,6,6:00am-6:59am,County Road,Rural,Major Collector,45.34077778,-91.78741389,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,2,0
Wisconsin,550308,1,1,0,1,1,0,ST. CROIX (109),NOT APPLICABLE,17,8,August,7,Saturday,99,Unknown Hours,State Highway,Rural,Minor Arterial,45.20428611,-92.38565278,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Reported as Unknown,Reported as Unknown,Reported as Unknown,No,Shoulder Design or Condition,1,1
Wisconsin,550309,2,2,0,2,2,0,VILAS (125),BOULDER JUNCTION,22,8,August,5,Thursday,8,8:00am-8:59am,U.S. Highway,Rural,Principal Arterial - Other,46.06640556,-89.75531111,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,1
Wisconsin,550310,1,1,0,1,1,0,ST. CROIX (109),NOT APPLICABLE,23,8,August,6,Friday,0,0:00am-0:59am,U.S. Highway,Rural,Principal Arterial - Other,45.03961667,-92.37506944,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550311,1,1,0,1,1,0,OZAUKEE (89),NOT APPLICABLE,26,8,August,2,Monday,99,Unknown Hours,County Road,Rural,Major Collector,43.39525833,-87.97988889,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,2,On Shoulder,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550312,2,2,0,5,5,0,MILWAUKEE (79),MILWAUKEE,14,8,August,4,Wednesday,14,2:00pm-2:59pm,State Highway,Urban,Principal Arterial - Other,43.10405,-87.994025,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550313,2,2,0,3,3,0,ROCK (105),NOT APPLICABLE,24,8,August,7,Saturday,9,9:00am-9:59am,Local Street - Township,Rural,Minor Collector,42.76550833,-89.22049167,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550314,1,1,0,6,6,0,JUNEAU (57),NOT APPLICABLE,24,8,August,7,Saturday,1,1:00am-1:59am,County Road,Rural,Major Collector,44.1866,-90.01615833,No Special Jurisdiction,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Wisconsin,550315,2,2,0,2,2,0,DODGE (27),NOT APPLICABLE,28,8,August,4,Wednesday,5,5:00am-5:59am,Local Street - Township,Rural,Local,43.48944444,-88.81618333,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Driveway Access Related,Not an Intersection,None,1,On Roadway,Dawn,Clear,Clear,No,None,1,0
Wisconsin,550316,2,2,0,2,2,0,ONEIDA (85),NOT APPLICABLE,28,8,August,4,Wednesday,22,10:00pm-10:59pm,State Highway,Rural,Minor Arterial,45.814825,-89.31999167,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Driveway Access Related,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550317,2,2,0,2,2,0,POLK (95),CENTURIA,26,8,August,2,Monday,11,11:00am-11:59am,State Highway,Urban,Minor Arterial,45.44715278,-92.54954444,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550318,2,2,0,2,2,0,DANE (25),FITCHBURG,28,8,August,4,Wednesday,16,4:00pm-4:59pm,County Road,Urban,Minor Arterial,43.02396389,-89.38026111,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550319,2,2,0,2,2,0,ROCK (105),NOT APPLICABLE,20,8,August,3,Tuesday,5,5:00am-5:59am,Interstate,Rural,Interstate,42.64808333,-88.9833,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,"Work Zone, Type Unknown",1,On Roadway,Dark - Not Lighted,Cloudy,Cloudy,No,Other Maintenance or Construction-Created Condition,1,0
Wisconsin,550322,1,1,0,1,1,0,DODGE (27),NOT APPLICABLE,25,8,August,1,Sunday,23,11:00pm-11:59pm,State Highway,Rural,Minor Arterial,43.58260556,-88.85425556,No Special Jurisdiction,Utility Pole/Light Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,Date of Crash and Date of EMS Notification were not the same day,1,1
Wisconsin,550325,3,3,0,3,3,0,MILWAUKEE (79),SOUTH MILWAUKEE,23,8,August,6,Friday,16,4:00pm-4:59pm,Interstate,Urban,Interstate,42.89605278,-87.93628889,No Special Jurisdiction,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,"Work Zone, Type Unknown",3,On Median,Daylight,Clear,Clear,No,Regular Congestion,1,0
Wisconsin,550326,1,1,0,1,1,0,OUTAGAMIE (87),NOT APPLICABLE,2,9,September,2,Monday,0,0:00am-0:59am,Local Street - Township,Rural,Minor Collector,44.251875,-88.32208333,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Wisconsin,550327,1,1,0,1,1,0,SHAWANO (115),NOT APPLICABLE,2,9,September,2,Monday,2,2:00am-2:59am,County Road,Rural,Major Collector,44.92121111,-89.09308333,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Unknown Lighting,Clear,Clear,No,None,1,1
Wisconsin,550328,1,1,0,1,1,0,FOND DU LAC (39),FOND DU LAC,1,9,September,1,Sunday,2,2:00am-2:59am,Local Street - Municipality,Urban,Local,43.78205833,-88.39708611,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Wisconsin,550329,1,1,0,1,1,0,MILWAUKEE (79),MILWAUKEE,25,8,August,1,Sunday,22,10:00pm-10:59pm,Local Street - Municipality,Urban,Minor Arterial,43.09250278,-87.98686389,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,3,On Median,Dark - Lighted,Clear,Clear,No,None,1,1
Wisconsin,550330,2,2,0,2,2,0,WALWORTH (127),WHITEWATER,9,8,August,6,Friday,16,4:00pm-4:59pm,U.S. Highway,Urban,Principal Arterial - Other,42.82710278,-88.77079167,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550331,1,1,0,2,2,0,SHEBOYGAN (117),NOT APPLICABLE,24,8,August,7,Saturday,12,12:00pm-12:59pm,County Road,Rural,Minor Collector,43.714725,-88.08565278,No Special Jurisdiction,Other Fixed Object,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,2,On Shoulder,Daylight,Clear,Clear,No,Shoulder Design or Condition,1,1
Wisconsin,550332,2,2,0,5,5,0,DANE (25),MADISON,8,8,August,5,Thursday,1,1:00am-1:59am,U.S. Highway,Urban,Principal Arterial - Other,43.08958056,-89.36290556,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,2
Wisconsin,550333,1,1,0,2,2,0,EAU CLAIRE (35),ALTOONA,29,8,August,5,Thursday,14,2:00pm-2:59pm,U.S. Highway,Urban,Principal Arterial - Other Freeways and Expressways,44.80319444,-91.45544167,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,3,On Median,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550334,1,1,0,2,2,0,GRANT (43),NOT APPLICABLE,1,9,September,1,Sunday,16,4:00pm-4:59pm,County Road,Rural,Major Collector,43.04971944,-90.51407222,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550335,1,1,0,1,1,0,DANE (25),NOT APPLICABLE,28,8,August,4,Wednesday,23,11:00pm-11:59pm,State Highway,Rural,Principal Arterial - Other,42.94942222,-89.65833889,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550336,1,1,0,1,1,0,CHIPPEWA (17),NOT APPLICABLE,28,8,August,4,Wednesday,99,Unknown Hours,County Road,Rural,Major Collector,45.19817222,-91.17308333,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Reported as Unknown,Reported as Unknown,No,None,1,1
Wisconsin,550337,2,2,0,4,4,0,CHIPPEWA (17),NOT APPLICABLE,7,9,September,7,Saturday,17,5:00pm-5:59pm,County Road,Rural,Minor Arterial,44.98438333,-91.34092222,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,1
Wisconsin,550339,1,1,0,2,2,0,MILWAUKEE (79),MILWAUKEE,5,9,September,5,Thursday,0,0:00am-0:59am,State Highway,Urban,Principal Arterial - Other,43.10705,-88.00598333,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Wisconsin,550340,1,1,0,1,1,0,GRANT (43),NOT APPLICABLE,9,9,September,2,Monday,19,7:00pm-7:59pm,County Road,Rural,Major Collector,42.953925,-91.06870556,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dusk,Cloudy,Cloudy,No,None,1,1
Wisconsin,550342,2,1,1,2,2,0,ROCK (105),MILTON,8,9,September,1,Sunday,2,2:00am-2:59am,Local Street - Municipality,Urban,Minor Collector,42.77268889,-88.93446667,No Special Jurisdiction,Parked Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,7,In Parking Lane/Zone,Dark - Lighted,Clear,Clear,No,None,1,1
Wisconsin,550343,1,1,0,1,1,0,PIERCE (93),NOT APPLICABLE,7,9,September,7,Saturday,18,6:00pm-6:59pm,Local Street - Township,Rural,Local,44.63415556,-92.59881111,No Special Jurisdiction,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Cloudy,Cloudy,No,None,1,1
Wisconsin,550344,1,1,0,4,4,0,MILWAUKEE (79),MILWAUKEE,10,9,September,3,Tuesday,19,7:00pm-7:59pm,Local Street - Municipality,Urban,Principal Arterial - Other,43.06057222,-87.94750833,No Special Jurisdiction,Traffic Signal Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,Four-Way Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,2,1
Wisconsin,550345,2,2,0,2,2,0,BARRON (5),NOT APPLICABLE,12,9,September,5,Thursday,5,5:00am-5:59am,U.S. Highway,Rural,Principal Arterial - Other,45.40168611,-91.90519167,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Rain,Rain,No,None,1,1
Wisconsin,550346,1,1,0,1,1,0,KENOSHA (59),Other,11,9,September,4,Wednesday,19,7:00pm-7:59pm,County Road,Urban,Minor Arterial,42.50839167,-88.15093056,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,1
Wisconsin,550347,1,1,0,1,1,0,GRANT (43),NOT APPLICABLE,14,9,September,7,Saturday,99,Unknown Hours,County Road,Rural,Major Collector,42.7415,-90.60396111,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550349,1,1,0,2,2,0,WAUPACA (135),NOT APPLICABLE,15,9,September,1,Sunday,17,5:00pm-5:59pm,Local Street - Township,Rural,Local,44.46785833,-88.81742222,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,Y-Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550350,2,2,0,4,4,0,ROCK (105),NOT APPLICABLE,9,9,September,2,Monday,15,3:00pm-3:59pm,County Road,Rural,Minor Collector,42.68643889,-89.24908056,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550351,1,1,0,2,2,0,RACINE (101),RACINE,25,8,August,1,Sunday,16,4:00pm-4:59pm,Local Street - Municipality,Urban,Minor Arterial,42.70424722,-87.81606944,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550352,2,2,0,5,5,0,WALWORTH (127),ELKHORN,28,8,August,4,Wednesday,20,8:00pm-8:59pm,U.S. Highway,Urban,Principal Arterial - Other Freeways and Expressways,42.68065,-88.52595556,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Entrance/Exit Ramp Related,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Wisconsin,550354,1,1,0,1,1,0,MONROE (81),NOT APPLICABLE,16,9,September,2,Monday,11,11:00am-11:59am,U.S. Highway,Rural,Major Collector,44.05123333,-90.50518611,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550355,1,1,0,3,3,0,BURNETT (13),NOT APPLICABLE,15,9,September,1,Sunday,5,5:00am-5:59am,State Highway,Rural,Principal Arterial - Other,45.81915556,-92.32174722,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
